school_id,name,type,level,state,county,city,district,zip,rating,tuition_min,tuition_max,student_count,teacher_student_ratio,ap_courses,clubs,application_deadline,website,application_fee,description
10018802428,Chickasaw Middle School,Public,Middle School,Alabama,Mobile,Chickasaw,Chickasaw City,36611,0.0,0,0,0,N/A,0,0,Contact school,http://www.chickasawschools.com,0,"Public middle school in Chickasaw, Mobile County, Alabama. Part of Chickasaw City."
10018802514,Alabama Destinations Career Academy,Public,Elementary,Alabama,Mobile,Chickasaw,Chickasaw City,36611,0.0,0,0,0,N/A,0,0,Contact school,http://www.chickasawschools.com,0,"Public elementary school in Chickasaw, Mobile County, Alabama. Part of Chickasaw City."
10018902195,Satsuma High School,Public,High School,Alabama,Mobile,Satsuma,Satsuma City,36572,0.0,0,0,0,N/A,0,0,Contact school,http://satsumahigh.al.sch.schoolinsites.com/,0,"Public high school in Satsuma, Mobile County, Alabama. Part of Satsuma City."
10018902196,Robert E Lee Elementary,Public,Preschool,Alabama,Mobile,Satsuma,Satsuma City,36572,0.0,0,0,0,N/A,0,0,Contact school,http://leeelementary.al.sce.schoolinsites.com/,0,"Public preschool school in Satsuma, Mobile County, Alabama. Part of Satsuma City."
10019001182,Thompson Intermediate School,Public,Elementary,Alabama,Shelby,Alabaster,Alabaster City,35007,0.0,0,0,0,N/A,0,0,Contact school,http://acsboe.org/TIS,0,"Public elementary school in Alabaster, Shelby County, Alabama. Part of Alabaster City."
10019001183,Thompson High School,Public,High School,Alabama,Shelby,Alabaster,Alabaster City,35007,0.0,0,0,0,N/A,0,0,Contact school,http://acsboe.org/THS,0,"Public high school in Alabaster, Shelby County, Alabama. Part of Alabaster City."
10019001184,Thompson Middle School,Public,Middle School,Alabama,Shelby,Alabaster,Alabaster City,35007,0.0,0,0,0,N/A,0,0,Contact school,http://acsboe.org/TMS,0,"Public middle school in Alabaster, Shelby County, Alabama. Part of Alabaster City."
10019001460,Meadow View  Elementary School,Public,Preschool,Alabama,Shelby,Alabaster,Alabaster City,35007,0.0,0,0,0,N/A,0,0,Contact school,http://acsboe.org/MVES,0,"Public preschool school in Alabaster, Shelby County, Alabama. Part of Alabaster City."
10019001815,Creek View Elementary School,Public,Preschool,Alabama,Shelby,Maylene,Alabaster City,35114,0.0,0,0,0,N/A,0,0,Contact school,http://acsboe.org/CVES,0,"Public preschool school in Maylene, Shelby County, Alabama. Part of Alabaster City."
10019402395,Pelham Oaks,Public,Preschool,Alabama,Shelby,Pelham,Pelham City,35124,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public preschool school in Pelham, Shelby County, Alabama. Part of Pelham City."
10019402396,Pelham Ridge,Public,Preschool,Alabama,Shelby,Pelham,Pelham City,35124,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public preschool school in Pelham, Shelby County, Alabama. Part of Pelham City."
10019402398,Pelham Park Middle School,Public,Middle School,Alabama,Shelby,Pelham,Pelham City,35124,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public middle school in Pelham, Shelby County, Alabama. Part of Pelham City."
10019402399,Pelham High School,Public,High School,Alabama,Shelby,Pelham,Pelham City,35124,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public high school in Pelham, Shelby County, Alabama. Part of Pelham City."
10019502407,Pike Road Elementary School,Public,Preschool,Alabama,Montgomery,Pike Road,Pike Road City,36064,0.0,0,0,0,N/A,0,0,Contact school,http://pres.school,0,"Public preschool school in Pike Road, Montgomery County, Alabama. Part of Pike Road City."
10019502424,Pike Road Intermediate School,Public,Middle School,Alabama,Montgomery,Pike Road,Pike Road City,36064,0.0,0,0,0,N/A,0,0,Contact school,http://pris.school,0,"Public middle school in Pike Road, Montgomery County, Alabama. Part of Pike Road City."
10019502441,Pike Road High School,Public,High School,Alabama,Montgomery,Pike Road,Pike Road City,36064,0.0,0,0,0,N/A,0,0,Contact school,http://prhs.school,0,"Public high school in Pike Road, Montgomery County, Alabama. Part of Pike Road City."
10019502498,Pike Road Jr High School,Public,Middle School,Alabama,Montgomery,Pike Road,Pike Road City,36064,0.0,0,0,0,N/A,0,0,Contact school,http://prjhs.school,0,"Public middle school in Pike Road, Montgomery County, Alabama. Part of Pike Road City."
10019702432,Acceleration Day and Evening Academy,Charter,High School,Alabama,Mobile,MOBILE,MAEF Public Charter Schools,36608,0.0,0,0,0,N/A,0,0,Contact school,http://www.accelacademymobile.com,0,"Charter high school in MOBILE, Mobile County, Alabama. Part of MAEF Public Charter Schools."
10019702527,Acceleration Preparatory Academy,Charter,Middle School,Alabama,Mobile,MOBILE,MAEF Public Charter Schools,36608,0.0,0,0,0,N/A,0,0,Contact school,http://www.accelacademymobile.com,0,"Charter middle school in MOBILE, Mobile County, Alabama. Part of MAEF Public Charter Schools."
10019902452,University Charter School  Elementary,Charter,Preschool,Alabama,Sumter,Livingston,University Charter School,35470,0.0,0,0,0,N/A,0,0,Contact school,http://www.universitycharterschool.org,0,"Charter preschool school in Livingston, Sumter County, Alabama. Part of University Charter School."
10019902557,University Charter School  Secondary,Charter,High School,Alabama,Sumter,Livingston,University Charter School,35470,0.0,0,0,0,N/A,0,0,Contact school,http://www.universitycharterschool.org,0,"Charter high school in Livingston, Sumter County, Alabama. Part of University Charter School."
10020102472,Legacy Prep,Charter,Elementary,Alabama,Jefferson,Birmingham,Legacy Prep,35214,0.0,0,0,0,N/A,0,0,Contact school,http://www.legacyprepal.org,0,"Charter elementary school in Birmingham, Jefferson County, Alabama. Part of Legacy Prep."
10020202469,Gulf Shores Elementary School,Public,Preschool,Alabama,Baldwin,Gulf Shores,Gulf Shores City,36542,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public preschool school in Gulf Shores, Baldwin County, Alabama. Part of Gulf Shores City."
10020202471,Gulf Shores Middle School,Public,Middle School,Alabama,Baldwin,Gulf Shores,Gulf Shores City,36542,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public middle school in Gulf Shores, Baldwin County, Alabama. Part of Gulf Shores City."
10020202473,Gulf Shores High School,Public,High School,Alabama,,Gulf Shores,Gulf Shores City,36547,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public high school in Gulf Shores, Alabama. Part of Gulf Shores City."
10020302470,LEAD Academy Building A,Charter,Preschool,Alabama,Montgomery,Montgomery,LEAD Academy,36116,0.0,0,0,0,N/A,0,0,Contact school,http://www.leadacademyal.org,0,"Charter preschool school in Montgomery, Montgomery County, Alabama. Part of LEAD Academy."
10020302516,LEAD Academy Building B,Charter,Elementary,Alabama,Montgomery,Montgomery,LEAD Academy,36116,0.0,0,0,0,N/A,0,0,Contact school,http://www.leadacademyal.org,0,"Charter elementary school in Montgomery, Montgomery County, Alabama. Part of LEAD Academy."
10020402476,i3 Academy Phase 1,Charter,Elementary,Alabama,Jefferson,Birmingham,i3 Academy,35212,0.0,0,0,0,N/A,0,0,Contact school,http://www.i3academy.org,0,"Charter elementary school in Birmingham, Jefferson County, Alabama. Part of i3 Academy."
10020402510,i3 Academy Phase 2,Charter,Middle School,Alabama,Jefferson,Birmingham,i3 Academy,35206,0.0,0,0,0,N/A,0,0,Contact school,http://www.i3academy.org,0,"Charter middle school in Birmingham, Jefferson County, Alabama. Part of i3 Academy."
10020702502,LIFE Academy at Historic St Jude Educational Institute,Charter,Elementary,Alabama,Montgomery,Montgomery,LIFE Academy,36108,0.0,0,0,0,N/A,0,0,Contact school,http://www.lifeacademyal.com,0,"Charter elementary school in Montgomery, Montgomery County, Alabama. Part of LIFE Academy."
10020802503,Breakthrough Charter School,Charter,Preschool,Alabama,Perry,Marion,Breakthrough Charter School,36756,0.0,0,0,0,N/A,0,0,Contact school,http://www.breakthroughcharterschool.org,0,"Charter preschool school in Marion, Perry County, Alabama. Part of Breakthrough Charter School."
10021000036,Auburn High School,Public,High School,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/ahs/,0,"Public high school in Auburn, Lee County, Alabama. Part of Auburn City."
10021000037,Auburn Junior High School,Public,High School,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/ajhs/,0,"Public high school in Auburn, Lee County, Alabama. Part of Auburn City."
10021000039,Cary Woods Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/carywoods/,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021000040,Dean Road Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/dean/,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021000041,Drake Middle School,Public,Middle School,Alabama,Lee,Auburn,Auburn City,36832,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/drake/,0,"Public middle school in Auburn, Lee County, Alabama. Part of Auburn City."
10021000042,Wrights Mill Road Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/wrightsmill/New_web/WMR/index.htm,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021000053,Auburn Early Education Center,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/aeec,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021001254,Ogletree Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/ogletree/,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021001259,Margaret Yarbrough Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/yarbrough/index.htm,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021001879,Richland Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/richland/,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021002363,Pick Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/pes/,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021002440,East Samford School,Public,Middle School,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/ESS,0,"Public middle school in Auburn, Lee County, Alabama. Part of Auburn City."
10021002454,Creekside Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36832,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org/ces,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021002521,Woodland Pines Elementary School,Public,Elementary,Alabama,Lee,Auburn,Auburn City,36830,0.0,0,0,0,N/A,0,0,Contact school,http://www.auburnschools.org,0,"Public elementary school in Auburn, Lee County, Alabama. Part of Auburn City."
10021102505,Magic City Acceptance Academy,Charter,High School,Alabama,Jefferson,Birmingham,Magic City Acceptance Academy,35209,0.0,0,0,0,N/A,0,0,Contact school,http://www.magiccityacceptanceacademy.org/,0,"Charter high school in Birmingham, Jefferson County, Alabama. Part of Magic City Acceptance Academy."
10021302528,Alabama Aerospace and Aviation High School,Charter,High School,Alabama,Jefferson,Bessemer,Alabama Aerospace and Aviation,35020,0.0,0,0,0,N/A,0,0,Contact school,http://alaahs.org,0,"Charter high school in Bessemer, Jefferson County, Alabama. Part of Alabama Aerospace and Aviation."
10024000045,Billingsley High School,Public,Preschool,Alabama,Autauga,Billingsley,Autauga County,36006,0.0,0,0,0,N/A,0,0,Contact school,http://2446 County Road 77,0,"Public preschool school in Billingsley, Autauga County, Alabama. Part of Autauga County."
10024000046,Marbury High School,Public,High School,Alabama,Elmore,Deatsville,Autauga County,36022,0.0,0,0,0,N/A,0,0,Contact school,http://www.marburyhighschool.org,0,"Public high school in Deatsville, Elmore County, Alabama. Part of Autauga County."
10024000047,Prattville Elementary School,Public,Elementary,Alabama,Autauga,Prattville,Autauga County,36067,0.0,0,0,0,N/A,0,0,Contact school,http://www.pesbobcats.com,0,"Public elementary school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024000048,Prattville High School,Public,High School,Alabama,Autauga,Prattville,Autauga County,36067,0.0,0,0,0,N/A,0,0,Contact school,http://www.gophslions.com,0,"Public high school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024000049,Prattville Junior High School,Public,Middle School,Alabama,Autauga,Prattville,Autauga County,36067,0.0,0,0,0,N/A,0,0,Contact school,http://www.pjhscats.com,0,"Public middle school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024000050,Prattville Intermediate School,Public,Middle School,Alabama,Autauga,Prattville,Autauga County,36067,0.0,0,0,0,N/A,0,0,Contact school,http://www.acboe.net,0,"Public middle school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024000051,Prattville Primary School,Public,Elementary,Alabama,Autauga,Prattville,Autauga County,36067,0.0,0,0,0,N/A,0,0,Contact school,http://www.prattvilleprimary.com,0,"Public elementary school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024000543,Pine Level Elementary School,Public,Preschool,Alabama,Elmore,Deatsville,Autauga County,36022,0.0,0,0,0,N/A,0,0,Contact school,http://www.pinelevelelem.com,0,"Public preschool school in Deatsville, Elmore County, Alabama. Part of Autauga County."
10024000546,Daniel Pratt Elementary School,Public,Elementary,Alabama,Autauga,Prattville,Autauga County,36066,0.0,0,0,0,N/A,0,0,Contact school,http://autaugacountyschool.org,0,"Public elementary school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024000587,Autauga County Alternative School,Public,Elementary,Alabama,Autauga,Prattville,Autauga County,36067,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public elementary school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024000590,Autauga County Technology Center,Vocational,High School,Alabama,Autauga,Prattville,Autauga County,36067,0.0,0,0,0,N/A,0,0,Contact school,http://www.autaugatech.com,0,"Vocational high school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024001408,Autaugaville School,Public,Preschool,Alabama,Autauga,Autaugaville,Autauga County,36003,0.0,0,0,0,N/A,0,0,Contact school,http://AutaugavilleSchool.org,0,"Public preschool school in Autaugaville, Autauga County, Alabama. Part of Autauga County."
10024001550,Louise M Smith Development Center,Special Ed,High School,Alabama,Autauga,Prattville,Autauga County,36066,0.0,0,0,0,N/A,0,0,Contact school,,0,"Special Ed high school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024001639,Prattville Kindergarten School,Public,Preschool,Alabama,Autauga,Prattville,Autauga County,36067,0.0,0,0,0,N/A,0,0,Contact school,http://prattvillekindergarten.com,0,"Public preschool school in Prattville, Autauga County, Alabama. Part of Autauga County."
10024002159,Marbury Middle School,Public,Middle School,Alabama,Autauga,Marbury,Autauga County,36051,0.0,0,0,0,N/A,0,0,Contact school,http://marburymiddle.com,0,"Public middle school in Marbury, Autauga County, Alabama. Part of Autauga County."
